Date,open,high,low,close,volume
2020-01-02 00:00:00-05:00,151.04079534722928,152.89574617385426,150.61273200493892,152.79110717773438,22622100
2020-01-03 00:00:00-05:00,150.6032449166099,152.15378632137134,150.35590842973784,150.88861083984375,21116200
2020-01-06 00:00:00-05:00,149.42362925579263,151.34517474843884,148.88140515282404,151.27857971191406,20813700
2020-01-07 00:00:00-05:00,151.55450216789137,151.8874339140462,149.65198528111424,149.89930725097656,21634100
2020-01-08 00:00:00-05:00,151.18347838942788,152.96234132463985,150.25124929659466,152.2869415283203,27746500
2020-01-09 00:00:00-05:00,153.95168425767392,154.31316716090495,153.18116713451627,154.1894989013672,21385000
2020-01-10 00:00:00-05:00,154.88388594177735,155.2643834620675,153.32380836945768,153.47601318359375,20725900
2020-01-13 00:00:00-05:00,153.87555531921038,155.35000875909117,153.39992611376826,155.32147216796875,21626500
2020-01-14 00:00:00-05:00,155.4261194989962,155.62589016260503,153.83751960953416,154.2275390625,23477400
2020-01-15 00:00:00-05:00,154.69366166701423,155.94932992763327,154.6461103512771,155.2263641357422,21417900
2020-01-16 00:00:00-05:00,156.33934990581398,158.13722800089548,156.0349401998481,158.0706329345703,23865400
2020-01-17 00:00:00-05:00,159.25970219021264,159.307268019974,157.36669248011586,158.95530700683594,34371700
2020-01-21 00:00:00-05:00,158.55569520101017,159.9921042403044,158.31788067292007,158.3844757080078,29517200
2020-01-22 00:00:00-05:00,159.24064091985528,159.3262652022215,157.6044754075849,157.62350463867188,24138800
2020-01-23 00:00:00-05:00,158.0896452143955,158.66991345348552,157.21448917618713,158.59381103515625,19680800
2020-01-24 00:00:00-05:00,159.34529119903766,159.3643204314718,156.43444278382523,156.9956817626953,24918100
2020-01-27 00:00:00-05:00,153.2952972785901,155.41661412644106,152.39160463130347,154.37022399902344,32078100
2020-01-28 00:00:00-05:00,155.79708116588947,157.68056851092973,155.1216959101907,157.39520263671875,24899900
2020-01-29 00:00:00-05:00,159.65917752691357,160.52482599812998,157.61397814243833,159.84942626953125,34754500
2020-01-30 00:00:00-05:00,165.56650047306658,165.56650047306658,162.46538930421445,164.3583984375,51597500
2020-01-31 00:00:00-05:00,163.81625707805628,163.99698402733785,161.31444220550242,161.93275451660156,36142700
2020-02-03 00:00:00-05:00,162.12295011566093,165.99457848362047,162.09441352698238,165.88043212890625,30107000
2020-02-04 00:00:00-05:00,168.5059366082836,171.83534148669108,167.71639028102626,171.34068298339844,36433300
2020-02-05 00:00:00-05:00,175.0601111787714,175.22182339174296,169.7140427303393,171.13140869140625,39186300
2020-02-06 00:00:00-05:00,172.14921488030333,174.86030682822204,171.2835663478746,174.6795654296875,27751400
2020-02-07 00:00:00-05:00,173.9376232019867,176.58212068098362,173.58564768539304,174.9269256591797,33529100
2020-02-10 00:00:00-05:00,174.63201831574622,179.6356322600572,174.3181013028354,179.50245666503906,35844300
2020-02-11 00:00:00-05:00,181.35737882234736,181.4049446376646,174.55588816839932,175.4500732421875,53159900
2020-02-12 00:00:00-05:00,176.53454516400944,176.7913890101186,172.98635520427305,175.7069549560547,47062900
2020-02-13 00:00:00-05:00,174.15639407614833,177.15285230690492,173.95662342040714,174.7556915283203,35295800
2020-02-14 00:00:00-05:00,174.3181167633619,176.3728385673503,173.74735586834763,176.31576538085938,23149500
2020-02-18 00:00:00-05:00,176.56304646169457,178.5511727442133,176.4584074723489,178.1040802001953,27792200
2020-02-19 00:00:00-05:00,179.3822975035221,179.49675565565298,177.86566876899207,178.63829040527344,29997500
2020-02-20 00:00:00-05:00,178.32350404731486,178.609663963269,172.74345118234925,175.91024780273438,36862400
2020-02-21 00:00:00-05:00,174.7179393481353,175.03271382255443,169.07110912832576,170.34927368164062,48572600
2020-02-24 00:00:00-05:00,160.02854926687735,166.49569679653965,155.69803151876323,163.00457763671875,68311100
2020-02-25 00:00:00-05:00,166.16181293118208,166.77228055874716,159.91404943605284,160.31468200683594,68073300
2020-02-26 00:00:00-05:00,161.87899842819465,165.2651774725865,160.44821363038548,162.31776428222656,56206100
2020-02-27 00:00:00-05:00,155.78387978247017,159.32267991051899,150.69027405563045,150.88104248046875,93174900
2020-02-28 00:00:00-05:00,145.37730153078934,156.15588503240923,144.98621679499112,154.53431701660156,97012700
2020-03-02 00:00:00-05:00,157.68203581689798,164.94088529079474,154.82046595157254,164.81687927246094,71030800
2020-03-03 00:00:00-05:00,165.78028134976233,166.92490636820497,154.7727679449088,156.9189453125,71677000
2020-03-04 00:00:00-05:00,160.71529466057675,162.82330947641486,157.97771647661318,162.68023681640625,49814400
2020-03-05 00:00:00-05:00,158.3878677001025,162.9854482574293,158.04447879316857,158.59771728515625,47817300
2020-03-06 00:00:00-05:00,155.10664388012614,155.58357224645644,148.8016502950517,154.11463928222656,72821100
2020-03-09 00:00:00-04:00,144.0323615605744,150.47089427934182,143.07850486149775,143.66989135742188,70419300
2020-03-10 00:00:00-04:00,150.86198947404407,153.5995537326078,145.5394669777741,153.49462890625,65354400
2020-03-11 00:00:00-04:00,149.87949860861463,150.4231893253635,144.1754254179257,146.54100036621094,56371600
2020-03-12 00:00:00-04:00,138.59541348934346,146.38842278493723,132.1854938178313,132.64334106445312,93226400
2020-03-13 00:00:00-04:00,140.69388364950112,154.4389641825567,134.2362687788825,151.50108337402344,92727400
2020-03-16 00:00:00-04:00,133.53991403832273,142.45847840490325,128.77063139409694,129.17124938964844,87905900
2020-03-17 00:00:00-04:00,133.53994727249028,140.69387301923084,128.77066344132993,139.80679321289062,81059800
2020-03-18 00:00:00-04:00,131.63219795910427,139.26305001470453,128.78970964370785,133.92144775390625,81593200
2020-03-19 00:00:00-04:00,136.18209173010897,143.2215425522021,132.58604877786954,136.12486267089844,85922700
2020-03-20 00:00:00-04:00,139.26309306250047,140.3123413663581,129.59098567445727,131.01223754882812,84866200
2020-03-23 00:00:00-04:00,130.68786955811524,134.08361081318208,126.40506332796147,129.7053985595703,78975200
2020-03-24 00:00:00-04:00,137.1168883034806,142.69695531892708,134.75132797536872,141.49508666992188,82516700
2020-03-25 00:00:00-04:00,142.03877414693974,147.20867460267078,137.77503445041356,140.14059448242188,75638200
2020-03-26 00:00:00-04:00,141.5523143478046,149.43117921942496,141.52369981403282,148.90655517578125,64568100
2020-03-27 00:00:00-04:00,144.74772132354147,147.7428300985591,142.3153843804771,142.7923126220703,57042300
2020-03-30 00:00:00-04:00,145.40590442813732,153.1893778840761,143.08802528988713,152.83644104003906,63420300
2020-03-31 00:00:00-04:00,152.04476019890492,157.17651417379767,149.3358105207715,150.43275451660156,77927200
2020-04-01 00:00:00-04:00,145.94008796148657,150.4709076857811,143.86068715848717,145.09115600585938,57969900
2020-04-02 00:00:00-04:00,144.85267260499177,148.30562904799265,143.42188761859504,148.0957794189453,49630700
2020-04-03 00:00:00-04:00,147.94318311575407,150.11797527329975,145.16745656701602,146.73178100585938,41243300
2020-04-06 00:00:00-04:00,152.92231774316124,158.81714534072375,150.3087450666314,157.64390563964844,67111700
2020-04-07 00:00:00-04:00,161.76451486571867,162.15559951060627,155.7266016785545,155.9459991455078,62769000
2020-04-08 00:00:00-04:00,158.0253910029941,158.97924742087037,155.95552432276594,157.51031494140625,48318200
2020-04-09 00:00:00-04:00,158.68355770401092,159.6469474672847,155.79337385949535,157.5198516845703,51385100
2020-04-13 00:00:00-04:00,156.76637042886347,157.93007688572814,154.81096108382366,157.87283325195312,41905300
2020-04-14 00:00:00-04:00,161.2017675774533,165.7325864886539,160.24791096456894,165.6848907470703,52874300
2020-04-15 00:00:00-04:00,163.30026817491645,165.5609185071201,161.43071714722825,163.9488983154297,40940800
2020-04-16 00:00:00-04:00,166.25723045677836,169.0997194284312,164.92182230592033,168.87078857421875,50479600
2020-04-17 00:00:00-04:00,171.21726028708053,171.69418858871583,167.75475615970515,170.35879516601562,52765600
2020-04-20 00:00:00-04:00,168.47973997425348,170.50191183756408,166.9154153233584,166.982177734375,36669600
2020-04-21 00:00:00-04:00,165.49411601952747,165.65626989096575,158.44511650151756,160.0762176513672,56203700
2020-04-22 00:00:00-04:00,163.4814947386525,165.97106123943186,162.93780400303513,165.51321411132812,34620200
2020-04-23 00:00:00-04:00,166.07597797475438,166.98213885982287,163.0236396780882,163.51010131835938,32790800
2020-04-24 00:00:00-04:00,164.1205884971451,166.50523034920104,162.83289062985418,166.49569702148438,34277600
2020-04-27 00:00:00-04:00,168.44155802319875,168.73725128349537,165.30337575639746,166.01876831054688,33194400
2020-04-28 00:00:00-04:00,167.48770181446167,167.56401210037632,161.57379292571434,161.9744110107422,34392700
2020-04-29 00:00:00-04:00,165.22705414797102,169.48124676114833,163.94888969860907,169.24278259277344,51286600
2020-04-30 00:00:00-04:00,171.6941682751217,172.07570504941066,168.09812523093373,170.9406280517578,53875900
2020-05-01 00:00:00-04:00,167.68797943668682,170.3969284653638,165.9805681121035,166.51473999023438,39370500
2020-05-04 00:00:00-04:00,166.43845501102263,170.7403433381187,165.78029158225254,170.5877227783203,30372900
2020-05-05 00:00:00-04:00,172.28557381784552,175.17575814112513,171.59879590392794,172.4191131591797,36839200
2020-05-06 00:00:00-04:00,173.67825366137328,175.70042548706007,173.2490209980511,174.1170196533203,32139300
2020-05-07 00:00:00-04:00,175.67175767735907,176.03422782099457,174.15512926798272,175.12806701660156,28316000
2020-05-08 00:00:00-04:00,176.44439353959424,176.4634747473145,174.89915047228297,176.15823364257812,30877800
