Date,open,high,low,close,volume
2020-01-02 00:00:00-05:00,205.48324073536628,208.50460795301234,205.00618594632707,208.4946746826172,12077100
2020-01-03 00:00:00-05:00,205.94043338794853,209.1108755558181,205.6820166991645,207.3914794921875,11188400
2020-01-06 00:00:00-05:00,205.43356400520057,211.47631419268347,205.2546741289233,211.29742431640625,17058900
2020-01-07 00:00:00-05:00,211.51605782399304,213.26526883360782,210.45260644126304,211.75457763671875,14912400
2020-01-08 00:00:00-05:00,211.69496771917474,214.91512198342505,211.3073578215122,213.9013671875,13475000
2020-01-09 00:00:00-05:00,216.20714065859832,217.04200556180393,214.95486605173915,216.96249389648438,12642800
2020-01-10 00:00:00-05:00,217.8569679090441,218.5328094639806,216.08787510640607,216.7239532470703,12119400
2020-01-13 00:00:00-05:00,218.25452497385686,220.6099992184627,217.86691509606982,220.5503692626953,14463400
2020-01-14 00:00:00-05:00,220.25219842323844,221.0174848874671,217.2904610987737,217.7178192138672,13288900
2020-01-15 00:00:00-05:00,219.25834388845988,220.3217802131543,218.791222321025,219.79502868652344,10036500
2020-01-16 00:00:00-05:00,221.2063258160024,221.2659557708827,219.039674741792,220.41122436523438,10015300
2020-01-17 00:00:00-05:00,220.66963453830988,220.9280360746828,219.17882494669027,220.77896118164062,15905900
2020-01-21 00:00:00-05:00,220.79884176668858,221.00754661588667,217.77745918379807,220.083251953125,14275800
2020-01-22 00:00:00-05:00,220.94791386504602,221.3852204306161,219.9242258435066,219.9639892578125,12212800
2020-01-23 00:00:00-05:00,219.39746818730566,220.13293967833576,217.92654037054416,218.4135284423828,11195000
2020-01-24 00:00:00-05:00,219.44716802373816,220.42115934670656,214.78590108729813,216.6046905517578,11905800
2020-01-27 00:00:00-05:00,211.79433780258327,214.73619332662793,211.19800794931302,213.55348205566406,13810700
2020-01-28 00:00:00-05:00,214.81572766096295,217.39980374418147,212.21178503509026,216.4556121826172,13413800
2020-01-29 00:00:00-05:00,220.08324810348307,222.82633223062922,217.1115622584338,221.86227416992188,33181300
2020-01-30 00:00:00-05:00,205.26461175548692,210.13458391793748,203.49551883669957,208.24623107910156,48775500
2020-01-31 00:00:00-05:00,207.15295401089796,207.41137071153415,199.82811443300605,200.67291259765625,31359900
2020-02-03 00:00:00-05:00,202.19354476411328,203.88312599164132,201.25930162886954,202.93894958496094,15495600
2020-02-04 00:00:00-05:00,205.35404859424295,209.30967432653713,203.94275065657752,208.5443878173828,19628900
2020-02-05 00:00:00-05:00,211.20795155269792,211.4266048319078,207.43124618154243,208.82266235351562,12538200
2020-02-06 00:00:00-05:00,209.1804593792485,209.89604917934724,208.05737799417432,209.55813598632812,10567500
2020-02-07 00:00:00-05:00,209.0115220137704,211.51608654455947,208.64377864372054,211.02908325195312,12242500
2020-02-10 00:00:00-05:00,210.22401989896812,212.49004911165255,209.3692885176715,211.75457763671875,11856400
2020-02-11 00:00:00-05:00,208.90218193885602,209.5680750725065,205.24472117404943,205.92056274414062,25030800
2020-02-12 00:00:00-05:00,206.57651472318028,209.92586197119536,206.12925972880177,209.4686737060547,13813700
2020-02-13 00:00:00-05:00,208.23627576968474,213.01680248617112,207.89834742314363,211.83409118652344,15396600
2020-02-14 00:00:00-05:00,212.68881644284545,213.61311102935213,211.34708186178304,212.86770629882812,10741700
2020-02-18 00:00:00-05:00,212.24160030247936,216.6444507890148,212.0925102405722,216.46556091308594,15609200
2020-02-19 00:00:00-05:00,216.65439197011833,216.98237189697062,214.78590578028076,216.15745544433594,12135100
2020-02-20 00:00:00-05:00,215.1934055261933,217.429619976959,211.64527131830107,213.26528930664062,13109200
2020-02-21 00:00:00-05:00,212.17201122071887,212.92736443295075,207.55050767506424,208.89222717285156,14092300
2020-02-24 00:00:00-05:00,200.56357325214856,202.40222919214355,196.95580943049544,199.4901885986328,23080100
2020-02-25 00:00:00-05:00,201.01082750139798,202.25316883329782,194.74942415556276,195.5644073486328,21433500
2020-02-26 00:00:00-05:00,195.9818269830241,199.97720084600968,194.29224584981696,195.99176025390625,16524500
2020-02-27 00:00:00-05:00,190.64474216481972,194.6798644575618,188.33894933165297,188.58741760253906,21682600
2020-02-28 00:00:00-05:00,181.58062630418334,191.55912148830058,180.70602822131295,191.290771484375,32568900
2020-03-02 00:00:00-05:00,192.8411820451101,195.3656280240258,187.6929270491447,195.23641967773438,24949000
2020-03-03 00:00:00-05:00,195.01776284925106,196.03151756372725,182.8428185008598,184.7510528564453,27984100
2020-03-04 00:00:00-05:00,188.01097060333953,190.654676662241,185.24800462654167,190.58509826660156,23062500
2020-03-05 00:00:00-05:00,185.63559756096393,187.83206356173335,182.76330520014145,184.03546142578125,19333400
2020-03-06 00:00:00-05:00,177.23739959083443,182.65400519261948,175.18007490339295,179.98048400878906,24559600
2020-03-09 00:00:00-04:00,168.56084965479872,173.927757240678,164.17786653266236,168.46145629882812,29949000
